index,forgetting_events,index_info
904,3.0,"(9, 4)"
905,5.0,"(9, 5)"
906,6.0,"(9, 6)"
907,5.0,"(9, 7)"
908,6.0,"(9, 8)"
909,1.0,"(9, 9)"
910,5.0,"(9, 10)"
911,3.0,"(9, 11)"
912,3.0,"(9, 12)"
913,1.0,"(9, 13)"
914,1.0,"(9, 14)"
915,8.0,"(9, 15)"
916,4.0,"(9, 16)"
917,10.0,"(9, 17)"
918,1.0,"(9, 18)"
919,8.0,"(9, 19)"
920,1.0,"(9, 20)"
921,9.0,"(9, 21)"
922,12.0,"(9, 22)"
923,8.0,"(9, 23)"
924,9.223372036854776e+18,"(9, 24)"
925,11.0,"(9, 25)"
926,7.0,"(9, 26)"
927,4.0,"(9, 27)"
928,1.0,"(9, 28)"
929,9.0,"(9, 29)"
930,6.0,"(9, 30)"
931,12.0,"(9, 31)"
932,9.0,"(9, 32)"
933,6.0,"(9, 33)"
934,4.0,"(9, 34)"
935,4.0,"(9, 35)"
936,1.0,"(9, 36)"
937,11.0,"(9, 37)"
938,7.0,"(9, 38)"
939,9.0,"(9, 39)"
940,5.0,"(9, 40)"
941,10.0,"(9, 41)"
942,5.0,"(9, 42)"
943,5.0,"(9, 43)"
944,1.0,"(9, 44)"
945,8.0,"(9, 45)"
946,7.0,"(9, 46)"
947,10.0,"(9, 47)"
948,2.0,"(9, 48)"
949,7.0,"(9, 49)"
950,6.0,"(9, 50)"
951,7.0,"(9, 51)"
952,15.0,"(9, 52)"
953,1.0,"(9, 53)"
954,2.0,"(9, 54)"
955,12.0,"(9, 55)"
956,11.0,"(9, 56)"
957,3.0,"(9, 57)"
958,3.0,"(9, 58)"
959,3.0,"(9, 59)"
960,10.0,"(9, 60)"
961,12.0,"(9, 61)"
962,13.0,"(9, 62)"
963,8.0,"(9, 63)"
964,7.0,"(9, 64)"
965,5.0,"(9, 65)"
966,7.0,"(9, 66)"
967,11.0,"(9, 67)"
968,8.0,"(9, 68)"
969,5.0,"(9, 69)"
970,7.0,"(9, 70)"
971,1.0,"(9, 71)"
972,6.0,"(9, 72)"
973,8.0,"(9, 73)"
974,10.0,"(9, 74)"
975,10.0,"(9, 75)"
976,12.0,"(9, 76)"
977,11.0,"(9, 77)"
978,7.0,"(9, 78)"
979,10.0,"(9, 79)"
980,0.0,"(9, 80)"
981,7.0,"(9, 81)"
982,1.0,"(9, 82)"
983,5.0,"(9, 83)"
984,7.0,"(9, 84)"
985,8.0,"(9, 85)"
986,7.0,"(9, 86)"
987,3.0,"(9, 87)"
988,6.0,"(9, 88)"
989,12.0,"(9, 89)"
990,4.0,"(9, 90)"
991,7.0,"(9, 91)"
992,5.0,"(9, 92)"
993,9.0,"(9, 93)"
994,11.0,"(9, 94)"
995,9.0,"(9, 95)"
996,11.0,"(9, 96)"
997,3.0,"(9, 97)"
998,8.0,"(9, 98)"
999,9.223372036854776e+18,"(9, 99)"
1000,10.0,"(10, 0)"
1001,9.0,"(10, 1)"
1002,11.0,"(10, 2)"
1003,1.0,"(10, 3)"
1004,2.0,"(10, 4)"
1005,9.0,"(10, 5)"
1006,12.0,"(10, 6)"
1007,3.0,"(10, 7)"
1008,8.0,"(10, 8)"
1009,8.0,"(10, 9)"
1010,2.0,"(10, 10)"
1011,3.0,"(10, 11)"
1012,3.0,"(10, 12)"
1013,14.0,"(10, 13)"
1014,11.0,"(10, 14)"
1015,6.0,"(10, 15)"
1016,0.0,"(10, 16)"
1017,8.0,"(10, 17)"
1018,9.0,"(10, 18)"
1019,3.0,"(10, 19)"
1020,14.0,"(10, 20)"
1021,9.0,"(10, 21)"
1022,9.223372036854776e+18,"(10, 22)"
1023,7.0,"(10, 23)"
1024,8.0,"(10, 24)"
1025,10.0,"(10, 25)"
1026,9.0,"(10, 26)"
1027,6.0,"(10, 27)"
1028,8.0,"(10, 28)"
1029,7.0,"(10, 29)"
1030,5.0,"(10, 30)"
1031,7.0,"(10, 31)"
1032,5.0,"(10, 32)"
1033,10.0,"(10, 33)"
1034,9.0,"(10, 34)"
1035,9.0,"(10, 35)"
1036,5.0,"(10, 36)"
1037,8.0,"(10, 37)"
1038,10.0,"(10, 38)"
1039,10.0,"(10, 39)"
1040,9.223372036854776e+18,"(10, 40)"
1041,8.0,"(10, 41)"
1042,8.0,"(10, 42)"
1043,9.0,"(10, 43)"
1044,2.0,"(10, 44)"
1045,9.0,"(10, 45)"
1046,5.0,"(10, 46)"
1047,2.0,"(10, 47)"
1048,2.0,"(10, 48)"
1049,8.0,"(10, 49)"
1050,9.0,"(10, 50)"
1051,1.0,"(10, 51)"
1052,3.0,"(10, 52)"
1053,9.0,"(10, 53)"
1054,11.0,"(10, 54)"
1055,9.223372036854776e+18,"(10, 55)"
1056,1.0,"(10, 56)"
1057,10.0,"(10, 57)"
1058,4.0,"(10, 58)"
1059,5.0,"(10, 59)"
1060,8.0,"(10, 60)"
1061,5.0,"(10, 61)"
1062,4.0,"(10, 62)"
1063,2.0,"(10, 63)"
1064,12.0,"(10, 64)"
1065,4.0,"(10, 65)"
1066,5.0,"(10, 66)"
1067,5.0,"(10, 67)"
1068,8.0,"(10, 68)"
1069,5.0,"(10, 69)"
1070,9.223372036854776e+18,"(10, 70)"
1071,14.0,"(10, 71)"
1072,10.0,"(10, 72)"
1073,4.0,"(10, 73)"
1074,7.0,"(10, 74)"
1075,8.0,"(10, 75)"
1076,8.0,"(10, 76)"
1077,9.0,"(10, 77)"
1078,11.0,"(10, 78)"
1079,6.0,"(10, 79)"
1080,4.0,"(10, 80)"
1081,10.0,"(10, 81)"
1082,7.0,"(10, 82)"
1083,11.0,"(10, 83)"
1084,9.223372036854776e+18,"(10, 84)"
1085,9.0,"(10, 85)"
1086,9.0,"(10, 86)"
1087,5.0,"(10, 87)"
1088,13.0,"(10, 88)"
1089,3.0,"(10, 89)"
1090,9.0,"(10, 90)"
1091,6.0,"(10, 91)"
1092,6.0,"(10, 92)"
1093,4.0,"(10, 93)"
1094,8.0,"(10, 94)"
1095,5.0,"(10, 95)"
1096,2.0,"(10, 96)"
1097,6.0,"(10, 97)"
1098,9.223372036854776e+18,"(10, 98)"
1099,6.0,"(10, 99)"
1100,9.223372036854776e+18,"(11, 0)"
1101,11.0,"(11, 1)"
1102,8.0,"(11, 2)"
1103,12.0,"(11, 3)"
1104,4.0,"(11, 4)"
1105,8.0,"(11, 5)"
1106,1.0,"(11, 6)"
1107,10.0,"(11, 7)"
1108,4.0,"(11, 8)"
1109,10.0,"(11, 9)"
1110,2.0,"(11, 10)"
1111,5.0,"(11, 11)"
1112,6.0,"(11, 12)"
1113,2.0,"(11, 13)"
1114,2.0,"(11, 14)"
1115,7.0,"(11, 15)"
1116,11.0,"(11, 16)"
1117,9.0,"(11, 17)"
1118,3.0,"(11, 18)"
1119,1.0,"(11, 19)"
1120,5.0,"(11, 20)"
1121,2.0,"(11, 21)"
1122,1.0,"(11, 22)"
1123,10.0,"(11, 23)"
1124,7.0,"(11, 24)"
1125,1.0,"(11, 25)"
1126,3.0,"(11, 26)"
1127,7.0,"(11, 27)"
1128,6.0,"(11, 28)"
1129,8.0,"(11, 29)"
1130,11.0,"(11, 30)"
1131,9.223372036854776e+18,"(11, 31)"
1132,8.0,"(11, 32)"
1133,13.0,"(11, 33)"
1134,5.0,"(11, 34)"
1135,3.0,"(11, 35)"
1136,9.223372036854776e+18,"(11, 36)"
1137,10.0,"(11, 37)"
1138,9.223372036854776e+18,"(11, 38)"
1139,7.0,"(11, 39)"
1140,2.0,"(11, 40)"
1141,2.0,"(11, 41)"
1142,6.0,"(11, 42)"
1143,11.0,"(11, 43)"
1144,6.0,"(11, 44)"
1145,6.0,"(11, 45)"
1146,1.0,"(11, 46)"
1147,10.0,"(11, 47)"
1148,7.0,"(11, 48)"
1149,10.0,"(11, 49)"
1150,6.0,"(11, 50)"
1151,2.0,"(11, 51)"
1152,3.0,"(11, 52)"
1153,6.0,"(11, 53)"
1154,2.0,"(11, 54)"
1155,2.0,"(11, 55)"
1156,1.0,"(11, 56)"
1157,6.0,"(11, 57)"
1158,9.223372036854776e+18,"(11, 58)"
1159,7.0,"(11, 59)"
1160,8.0,"(11, 60)"
1161,6.0,"(11, 61)"
1162,2.0,"(11, 62)"
1163,7.0,"(11, 63)"
1164,3.0,"(11, 64)"
1165,9.0,"(11, 65)"
1166,5.0,"(11, 66)"
1167,9.223372036854776e+18,"(11, 67)"
1168,0.0,"(11, 68)"
1169,10.0,"(11, 69)"
1170,10.0,"(11, 70)"
1171,12.0,"(11, 71)"
1172,13.0,"(11, 72)"
1173,4.0,"(11, 73)"
1174,9.223372036854776e+18,"(11, 74)"
1175,3.0,"(11, 75)"
1176,6.0,"(11, 76)"
1177,9.0,"(11, 77)"
1178,1.0,"(11, 78)"
1179,8.0,"(11, 79)"
1180,9.223372036854776e+18,"(11, 80)"
1181,2.0,"(11, 81)"
1182,6.0,"(11, 82)"
1183,13.0,"(11, 83)"
1184,6.0,"(11, 84)"
1185,10.0,"(11, 85)"
1186,3.0,"(11, 86)"
1187,2.0,"(11, 87)"
1188,1.0,"(11, 88)"
1189,1.0,"(11, 89)"
1190,9.0,"(11, 90)"
1191,9.0,"(11, 91)"
1192,0.0,"(11, 92)"
1193,9.223372036854776e+18,"(11, 93)"
1194,6.0,"(11, 94)"
1195,5.0,"(11, 95)"
1196,1.0,"(11, 96)"
1197,9.0,"(11, 97)"
1198,5.0,"(11, 98)"
1199,6.0,"(11, 99)"
1200,10.0,"(12, 0)"
1201,8.0,"(12, 1)"
1202,9.0,"(12, 2)"
1203,6.0,"(12, 3)"
1204,9.223372036854776e+18,"(12, 4)"
1205,4.0,"(12, 5)"
1206,9.0,"(12, 6)"
1207,1.0,"(12, 7)"
1208,10.0,"(12, 8)"
1209,9.0,"(12, 9)"
1210,10.0,"(12, 10)"
1211,8.0,"(12, 11)"
1212,2.0,"(12, 12)"
1213,10.0,"(12, 13)"
1214,5.0,"(12, 14)"
1215,2.0,"(12, 15)"
1216,10.0,"(12, 16)"
1217,1.0,"(12, 17)"
1218,3.0,"(12, 18)"
1219,6.0,"(12, 19)"
1220,9.0,"(12, 20)"
1221,10.0,"(12, 21)"
1222,9.223372036854776e+18,"(12, 22)"
1223,8.0,"(12, 23)"
1224,2.0,"(12, 24)"
1225,6.0,"(12, 25)"
1226,2.0,"(12, 26)"
1227,5.0,"(12, 27)"
1228,3.0,"(12, 28)"
1229,0.0,"(12, 29)"
1230,2.0,"(12, 30)"
1231,13.0,"(12, 31)"
1232,5.0,"(12, 32)"
1233,1.0,"(12, 33)"
1234,1.0,"(12, 34)"
1235,11.0,"(12, 35)"
1236,11.0,"(12, 36)"
1237,6.0,"(12, 37)"
1238,8.0,"(12, 38)"
1239,2.0,"(12, 39)"
1240,7.0,"(12, 40)"
1241,11.0,"(12, 41)"
1242,3.0,"(12, 42)"
1243,4.0,"(12, 43)"
1244,8.0,"(12, 44)"
1245,9.0,"(12, 45)"
1246,0.0,"(12, 46)"
1247,7.0,"(12, 47)"
1248,2.0,"(12, 48)"
1249,1.0,"(12, 49)"
1250,9.0,"(12, 50)"
1251,2.0,"(12, 51)"
1252,9.223372036854776e+18,"(12, 52)"
1253,10.0,"(12, 53)"
1254,1.0,"(12, 54)"
1255,4.0,"(12, 55)"
1256,11.0,"(12, 56)"
1257,10.0,"(12, 57)"
1258,9.223372036854776e+18,"(12, 58)"
1259,10.0,"(12, 59)"
1260,10.0,"(12, 60)"
1261,1.0,"(12, 61)"
1262,7.0,"(12, 62)"
1263,5.0,"(12, 63)"
1264,4.0,"(12, 64)"
1265,11.0,"(12, 65)"
1266,4.0,"(12, 66)"
1267,3.0,"(12, 67)"
1268,3.0,"(12, 68)"
1269,12.0,"(12, 69)"
1270,9.0,"(12, 70)"
1271,11.0,"(12, 71)"
1272,3.0,"(12, 72)"
1273,12.0,"(12, 73)"
1274,6.0,"(12, 74)"
1275,8.0,"(12, 75)"
1276,7.0,"(12, 76)"
1277,9.0,"(12, 77)"
1278,2.0,"(12, 78)"
1279,9.0,"(12, 79)"
1280,8.0,"(12, 80)"
1281,2.0,"(12, 81)"
1282,7.0,"(12, 82)"
1283,2.0,"(12, 83)"
1284,9.223372036854776e+18,"(12, 84)"
1285,7.0,"(12, 85)"
1286,3.0,"(12, 86)"
1287,7.0,"(12, 87)"
1288,4.0,"(12, 88)"
1289,6.0,"(12, 89)"
1290,6.0,"(12, 90)"
1291,1.0,"(12, 91)"
1292,8.0,"(12, 92)"
1293,9.0,"(12, 93)"
1294,10.0,"(12, 94)"
1295,7.0,"(12, 95)"
1296,2.0,"(12, 96)"
1297,9.223372036854776e+18,"(12, 97)"
1298,6.0,"(12, 98)"
1299,11.0,"(12, 99)"
1300,7.0,"(13, 0)"
1301,5.0,"(13, 1)"
1302,13.0,"(13, 2)"
1303,11.0,"(13, 3)"
1304,6.0,"(13, 4)"
1305,2.0,"(13, 5)"
1306,8.0,"(13, 6)"
1307,6.0,"(13, 7)"
1308,12.0,"(13, 8)"
1309,7.0,"(13, 9)"
1310,3.0,"(13, 10)"
1311,9.0,"(13, 11)"
1312,9.223372036854776e+18,"(13, 12)"
1313,7.0,"(13, 13)"
1314,5.0,"(13, 14)"
1315,7.0,"(13, 15)"
1316,6.0,"(13, 16)"
1317,10.0,"(13, 17)"
1318,12.0,"(13, 18)"
1319,5.0,"(13, 19)"
1320,7.0,"(13, 20)"
1321,6.0,"(13, 21)"
1322,5.0,"(13, 22)"
1323,0.0,"(13, 23)"
1324,8.0,"(13, 24)"
1325,2.0,"(13, 25)"
1326,3.0,"(13, 26)"
1327,4.0,"(13, 27)"
1328,2.0,"(13, 28)"
1329,4.0,"(13, 29)"
1330,5.0,"(13, 30)"
1331,6.0,"(13, 31)"
1332,11.0,"(13, 32)"
1333,8.0,"(13, 33)"
1334,9.0,"(13, 34)"
1335,9.0,"(13, 35)"
1336,9.0,"(13, 36)"
1337,3.0,"(13, 37)"
1338,10.0,"(13, 38)"
1339,6.0,"(13, 39)"
1340,4.0,"(13, 40)"
1341,9.0,"(13, 41)"
1342,6.0,"(13, 42)"
1343,3.0,"(13, 43)"
1344,2.0,"(13, 44)"
1345,4.0,"(13, 45)"
1346,10.0,"(13, 46)"
1347,3.0,"(13, 47)"
1348,1.0,"(13, 48)"
1349,9.223372036854776e+18,"(13, 49)"
1350,1.0,"(13, 50)"
1351,2.0,"(13, 51)"
1352,2.0,"(13, 52)"
1353,8.0,"(13, 53)"
1354,3.0,"(13, 54)"
1355,8.0,"(13, 55)"
1356,4.0,"(13, 56)"
1357,6.0,"(13, 57)"
1358,6.0,"(13, 58)"
1359,6.0,"(13, 59)"
1360,3.0,"(13, 60)"
1361,13.0,"(13, 61)"
1362,8.0,"(13, 62)"
1363,7.0,"(13, 63)"
1364,6.0,"(13, 64)"
1365,11.0,"(13, 65)"
1366,11.0,"(13, 66)"
1367,0.0,"(13, 67)"
1368,1.0,"(13, 68)"
1369,0.0,"(13, 69)"
1370,7.0,"(13, 70)"
1371,3.0,"(13, 71)"
1372,9.0,"(13, 72)"
1373,14.0,"(13, 73)"
1374,8.0,"(13, 74)"
1375,2.0,"(13, 75)"
1376,4.0,"(13, 76)"
1377,6.0,"(13, 77)"
1378,12.0,"(13, 78)"
1379,10.0,"(13, 79)"
1380,5.0,"(13, 80)"
1381,11.0,"(13, 81)"
1382,1.0,"(13, 82)"
1383,1.0,"(13, 83)"
1384,13.0,"(13, 84)"
1385,10.0,"(13, 85)"
1386,9.0,"(13, 86)"
1387,12.0,"(13, 87)"
1388,4.0,"(13, 88)"
1389,1.0,"(13, 89)"
1390,10.0,"(13, 90)"
1391,4.0,"(13, 91)"
1392,2.0,"(13, 92)"
1393,5.0,"(13, 93)"
1394,2.0,"(13, 94)"
1395,2.0,"(13, 95)"
1396,12.0,"(13, 96)"
1397,3.0,"(13, 97)"
1398,4.0,"(13, 98)"
1399,0.0,"(13, 99)"
1400,7.0,"(14, 0)"
1401,9.223372036854776e+18,"(14, 1)"
1402,4.0,"(14, 2)"
1403,3.0,"(14, 3)"
1404,8.0,"(14, 4)"
1405,11.0,"(14, 5)"
1406,7.0,"(14, 6)"
1407,8.0,"(14, 7)"
1408,3.0,"(14, 8)"
1409,10.0,"(14, 9)"
1410,0.0,"(14, 10)"
1411,2.0,"(14, 11)"
1412,5.0,"(14, 12)"
1413,1.0,"(14, 13)"
1414,8.0,"(14, 14)"
1415,9.0,"(14, 15)"
1416,3.0,"(14, 16)"
1417,3.0,"(14, 17)"
1418,1.0,"(14, 18)"
1419,8.0,"(14, 19)"
1420,9.0,"(14, 20)"
1421,11.0,"(14, 21)"
1422,3.0,"(14, 22)"
1423,9.0,"(14, 23)"
1424,8.0,"(14, 24)"
1425,8.0,"(14, 25)"
1426,4.0,"(14, 26)"
1427,8.0,"(14, 27)"
1428,6.0,"(14, 28)"
1429,3.0,"(14, 29)"
1430,8.0,"(14, 30)"
1431,1.0,"(14, 31)"
1432,6.0,"(14, 32)"
1433,10.0,"(14, 33)"
1434,0.0,"(14, 34)"
1435,11.0,"(14, 35)"
1436,9.0,"(14, 36)"
1437,11.0,"(14, 37)"
1438,5.0,"(14, 38)"
1439,4.0,"(14, 39)"
1440,11.0,"(14, 40)"
1441,5.0,"(14, 41)"
1442,2.0,"(14, 42)"
1443,6.0,"(14, 43)"
1444,9.0,"(14, 44)"
1445,9.0,"(14, 45)"
1446,3.0,"(14, 46)"
1447,1.0,"(14, 47)"
1448,9.0,"(14, 48)"
1449,9.0,"(14, 49)"
1450,2.0,"(14, 50)"
1451,9.223372036854776e+18,"(14, 51)"
1452,6.0,"(14, 52)"
1453,2.0,"(14, 53)"
1454,1.0,"(14, 54)"
1455,2.0,"(14, 55)"
1456,7.0,"(14, 56)"
1457,9.223372036854776e+18,"(14, 57)"
1458,7.0,"(14, 58)"
1459,12.0,"(14, 59)"
1460,8.0,"(14, 60)"
1461,5.0,"(14, 61)"
1462,7.0,"(14, 62)"
1463,8.0,"(14, 63)"
1464,8.0,"(14, 64)"
1465,6.0,"(14, 65)"
1466,11.0,"(14, 66)"
1467,6.0,"(14, 67)"
1468,4.0,"(14, 68)"
1469,12.0,"(14, 69)"
1470,9.223372036854776e+18,"(14, 70)"
1471,10.0,"(14, 71)"
1472,10.0,"(14, 72)"
1473,1.0,"(14, 73)"
1474,8.0,"(14, 74)"
1475,3.0,"(14, 75)"
1476,4.0,"(14, 76)"
1477,6.0,"(14, 77)"
1478,9.223372036854776e+18,"(14, 78)"
1479,1.0,"(14, 79)"
1480,1.0,"(14, 80)"
1481,1.0,"(14, 81)"
1482,9.0,"(14, 82)"
1483,5.0,"(14, 83)"
1484,8.0,"(14, 84)"
1485,1.0,"(14, 85)"
1486,9.0,"(14, 86)"
1487,1.0,"(14, 87)"
1488,3.0,"(14, 88)"
1489,9.223372036854776e+18,"(14, 89)"
1490,8.0,"(14, 90)"
1491,8.0,"(14, 91)"
1492,2.0,"(14, 92)"
1493,0.0,"(14, 93)"
1494,7.0,"(14, 94)"
1495,3.0,"(14, 95)"
1496,12.0,"(14, 96)"
1497,2.0,"(14, 97)"
1498,3.0,"(14, 98)"
1499,2.0,"(14, 99)"
1500,4.0,"(15, 0)"
1501,5.0,"(15, 1)"
1502,1.0,"(15, 2)"
1503,3.0,"(15, 3)"
1504,10.0,"(15, 4)"
1505,9.0,"(15, 5)"
1506,7.0,"(15, 6)"
1507,10.0,"(15, 7)"
1508,4.0,"(15, 8)"
1509,1.0,"(15, 9)"
1510,5.0,"(15, 10)"
1511,11.0,"(15, 11)"
1512,10.0,"(15, 12)"
1513,9.0,"(15, 13)"
1514,1.0,"(15, 14)"
1515,7.0,"(15, 15)"
1516,1.0,"(15, 16)"
1517,8.0,"(15, 17)"
1518,11.0,"(15, 18)"
1519,8.0,"(15, 19)"
1520,8.0,"(15, 20)"
1521,9.223372036854776e+18,"(15, 21)"
1522,4.0,"(15, 22)"
1523,1.0,"(15, 23)"
1524,3.0,"(15, 24)"
1525,2.0,"(15, 25)"
1526,5.0,"(15, 26)"
1527,3.0,"(15, 27)"
1528,6.0,"(15, 28)"
1529,5.0,"(15, 29)"
1530,8.0,"(15, 30)"
1531,11.0,"(15, 31)"
1532,3.0,"(15, 32)"
1533,9.223372036854776e+18,"(15, 33)"
1534,7.0,"(15, 34)"
1535,9.223372036854776e+18,"(15, 35)"
1536,3.0,"(15, 36)"
1537,5.0,"(15, 37)"
1538,9.223372036854776e+18,"(15, 38)"
1539,3.0,"(15, 39)"
1540,8.0,"(15, 40)"
1541,10.0,"(15, 41)"
1542,5.0,"(15, 42)"
1543,7.0,"(15, 43)"
1544,3.0,"(15, 44)"
1545,7.0,"(15, 45)"
1546,5.0,"(15, 46)"
1547,6.0,"(15, 47)"
1548,13.0,"(15, 48)"
1549,3.0,"(15, 49)"
1550,0.0,"(15, 50)"
1551,12.0,"(15, 51)"
1552,12.0,"(15, 52)"
1553,9.0,"(15, 53)"
1554,9.0,"(15, 54)"
1555,3.0,"(15, 55)"
1556,8.0,"(15, 56)"
1557,9.223372036854776e+18,"(15, 57)"
1558,0.0,"(15, 58)"
1559,0.0,"(15, 59)"
1560,1.0,"(15, 60)"
1561,8.0,"(15, 61)"
1562,6.0,"(15, 62)"
1563,7.0,"(15, 63)"
1564,8.0,"(15, 64)"
1565,11.0,"(15, 65)"
1566,9.223372036854776e+18,"(15, 66)"
1567,7.0,"(15, 67)"
1568,9.0,"(15, 68)"
1569,9.223372036854776e+18,"(15, 69)"
1570,7.0,"(15, 70)"
1571,9.0,"(15, 71)"
1572,9.0,"(15, 72)"
1573,9.223372036854776e+18,"(15, 73)"
1574,0.0,"(15, 74)"
1575,12.0,"(15, 75)"
1576,4.0,"(15, 76)"
1577,12.0,"(15, 77)"
1578,7.0,"(15, 78)"
1579,3.0,"(15, 79)"
1580,9.223372036854776e+18,"(15, 80)"
1581,1.0,"(15, 81)"
1582,11.0,"(15, 82)"
1583,8.0,"(15, 83)"
1584,0.0,"(15, 84)"
1585,3.0,"(15, 85)"
1586,9.223372036854776e+18,"(15, 86)"
1587,10.0,"(15, 87)"
1588,8.0,"(15, 88)"
1589,10.0,"(15, 89)"
1590,3.0,"(15, 90)"
1591,9.0,"(15, 91)"
1592,7.0,"(15, 92)"
1593,14.0,"(15, 93)"
1594,9.0,"(15, 94)"
1595,11.0,"(15, 95)"
1596,7.0,"(15, 96)"
1597,7.0,"(15, 97)"
1598,9.0,"(15, 98)"
1599,2.0,"(15, 99)"
1600,10.0,"(16, 0)"
1601,1.0,"(16, 1)"
1602,2.0,"(16, 2)"
1603,9.223372036854776e+18,"(16, 3)"
1604,10.0,"(16, 4)"
1605,8.0,"(16, 5)"
1606,7.0,"(16, 6)"
1607,0.0,"(16, 7)"
1608,5.0,"(16, 8)"
1609,7.0,"(16, 9)"
1610,10.0,"(16, 10)"
1611,2.0,"(16, 11)"
1612,9.0,"(16, 12)"
1613,1.0,"(16, 13)"
1614,3.0,"(16, 14)"
1615,1.0,"(16, 15)"
1616,12.0,"(16, 16)"
1617,7.0,"(16, 17)"
1618,3.0,"(16, 18)"
1619,9.0,"(16, 19)"
1620,6.0,"(16, 20)"
1621,12.0,"(16, 21)"
1622,0.0,"(16, 22)"
1623,10.0,"(16, 23)"
1624,8.0,"(16, 24)"
1625,11.0,"(16, 25)"
1626,6.0,"(16, 26)"
1627,9.0,"(16, 27)"
1628,4.0,"(16, 28)"
1629,10.0,"(16, 29)"
1630,15.0,"(16, 30)"
1631,3.0,"(16, 31)"
1632,14.0,"(16, 32)"
1633,5.0,"(16, 33)"
1634,1.0,"(16, 34)"
1635,8.0,"(16, 35)"
1636,4.0,"(16, 36)"
1637,5.0,"(16, 37)"
1638,5.0,"(16, 38)"
1639,11.0,"(16, 39)"
1640,1.0,"(16, 40)"
1641,1.0,"(16, 41)"
1642,0.0,"(16, 42)"
1643,11.0,"(16, 43)"
1644,13.0,"(16, 44)"
1645,3.0,"(16, 45)"
1646,1.0,"(16, 46)"
1647,1.0,"(16, 47)"
1648,6.0,"(16, 48)"
1649,8.0,"(16, 49)"
1650,10.0,"(16, 50)"
1651,1.0,"(16, 51)"
1652,5.0,"(16, 52)"
1653,9.223372036854776e+18,"(16, 53)"
1654,9.223372036854776e+18,"(16, 54)"
1655,7.0,"(16, 55)"
1656,11.0,"(16, 56)"
1657,9.223372036854776e+18,"(16, 57)"
1658,0.0,"(16, 58)"
1659,10.0,"(16, 59)"
1660,7.0,"(16, 60)"
1661,2.0,"(16, 61)"
1662,11.0,"(16, 62)"
1663,9.223372036854776e+18,"(16, 63)"
1664,4.0,"(16, 64)"
1665,8.0,"(16, 65)"
1666,11.0,"(16, 66)"
1667,9.223372036854776e+18,"(16, 67)"
1668,0.0,"(16, 68)"
1669,4.0,"(16, 69)"
1670,1.0,"(16, 70)"
1671,6.0,"(16, 71)"
1672,9.0,"(16, 72)"
1673,4.0,"(16, 73)"
1674,8.0,"(16, 74)"
1675,8.0,"(16, 75)"
1676,2.0,"(16, 76)"
1677,8.0,"(16, 77)"
1678,10.0,"(16, 78)"
1679,11.0,"(16, 79)"
1680,11.0,"(16, 80)"
1681,10.0,"(16, 81)"
1682,9.0,"(16, 82)"
1683,8.0,"(16, 83)"
1684,6.0,"(16, 84)"
1685,3.0,"(16, 85)"
1686,6.0,"(16, 86)"
1687,3.0,"(16, 87)"
1688,2.0,"(16, 88)"
1689,4.0,"(16, 89)"
1690,11.0,"(16, 90)"
1691,6.0,"(16, 91)"
1692,8.0,"(16, 92)"
1693,9.223372036854776e+18,"(16, 93)"
1694,3.0,"(16, 94)"
1695,11.0,"(16, 95)"
1696,3.0,"(16, 96)"
1697,9.0,"(16, 97)"
1698,3.0,"(16, 98)"
1699,6.0,"(16, 99)"
1700,10.0,"(17, 0)"
1701,2.0,"(17, 1)"
1702,10.0,"(17, 2)"
1703,3.0,"(17, 3)"
1704,9.223372036854776e+18,"(17, 4)"
1705,6.0,"(17, 5)"
1706,8.0,"(17, 6)"
1707,7.0,"(17, 7)"
1708,9.0,"(17, 8)"
1709,6.0,"(17, 9)"
1710,9.223372036854776e+18,"(17, 10)"
1711,1.0,"(17, 11)"
1712,9.0,"(17, 12)"
1713,1.0,"(17, 13)"
1714,10.0,"(17, 14)"
1715,3.0,"(17, 15)"
1716,10.0,"(17, 16)"
1717,6.0,"(17, 17)"
1718,9.0,"(17, 18)"
1719,3.0,"(17, 19)"
1720,4.0,"(17, 20)"
1721,6.0,"(17, 21)"
1722,8.0,"(17, 22)"
1723,6.0,"(17, 23)"
1724,12.0,"(17, 24)"
1725,3.0,"(17, 25)"
1726,9.223372036854776e+18,"(17, 26)"
1727,7.0,"(17, 27)"
1728,10.0,"(17, 28)"
1729,1.0,"(17, 29)"
1730,3.0,"(17, 30)"
1731,10.0,"(17, 31)"
1732,10.0,"(17, 32)"
1733,9.0,"(17, 33)"
1734,8.0,"(17, 34)"
1735,5.0,"(17, 35)"
1736,9.0,"(17, 36)"
1737,1.0,"(17, 37)"
1738,2.0,"(17, 38)"
1739,5.0,"(17, 39)"
1740,4.0,"(17, 40)"
1741,8.0,"(17, 41)"
1742,6.0,"(17, 42)"
1743,2.0,"(17, 43)"
1744,5.0,"(17, 44)"
1745,9.223372036854776e+18,"(17, 45)"
1746,6.0,"(17, 46)"
1747,5.0,"(17, 47)"
1748,11.0,"(17, 48)"
1749,4.0,"(17, 49)"
1750,5.0,"(17, 50)"
1751,13.0,"(17, 51)"
1752,7.0,"(17, 52)"
1753,3.0,"(17, 53)"
1754,10.0,"(17, 54)"
1755,3.0,"(17, 55)"
1756,7.0,"(17, 56)"
1757,10.0,"(17, 57)"
1758,5.0,"(17, 58)"
1759,11.0,"(17, 59)"
1760,9.0,"(17, 60)"
