index,forgetting_events,index_info
12246,24.0,"(122, 46)"
12247,9.0,"(122, 47)"
12248,12.0,"(122, 48)"
12249,5.0,"(122, 49)"
12250,5.0,"(122, 50)"
12251,15.0,"(122, 51)"
12252,1.0,"(122, 52)"
12253,9.0,"(122, 53)"
12254,18.0,"(122, 54)"
12255,20.0,"(122, 55)"
12256,11.0,"(122, 56)"
12257,20.0,"(122, 57)"
12258,15.0,"(122, 58)"
12259,24.0,"(122, 59)"
12260,9.223372036854776e+18,"(122, 60)"
12261,14.0,"(122, 61)"
12262,1.0,"(122, 62)"
12263,7.0,"(122, 63)"
12264,13.0,"(122, 64)"
12265,1.0,"(122, 65)"
12266,15.0,"(122, 66)"
12267,9.0,"(122, 67)"
12268,21.0,"(122, 68)"
12269,9.223372036854776e+18,"(122, 69)"
12270,6.0,"(122, 70)"
12271,9.223372036854776e+18,"(122, 71)"
12272,19.0,"(122, 72)"
12273,25.0,"(122, 73)"
12274,22.0,"(122, 74)"
12275,20.0,"(122, 75)"
12276,11.0,"(122, 76)"
12277,12.0,"(122, 77)"
12278,19.0,"(122, 78)"
12279,3.0,"(122, 79)"
12280,1.0,"(122, 80)"
12281,5.0,"(122, 81)"
12282,16.0,"(122, 82)"
12283,17.0,"(122, 83)"
12284,14.0,"(122, 84)"
12285,7.0,"(122, 85)"
12286,19.0,"(122, 86)"
12287,22.0,"(122, 87)"
12288,20.0,"(122, 88)"
12289,13.0,"(122, 89)"
12290,17.0,"(122, 90)"
12291,19.0,"(122, 91)"
12292,18.0,"(122, 92)"
12293,5.0,"(122, 93)"
12294,9.223372036854776e+18,"(122, 94)"
12295,1.0,"(122, 95)"
12296,13.0,"(122, 96)"
12297,7.0,"(122, 97)"
12298,15.0,"(122, 98)"
12299,15.0,"(122, 99)"
12300,15.0,"(123, 0)"
12301,17.0,"(123, 1)"
12302,5.0,"(123, 2)"
12303,0.0,"(123, 3)"
12304,11.0,"(123, 4)"
12305,19.0,"(123, 5)"
12306,11.0,"(123, 6)"
12307,3.0,"(123, 7)"
12308,19.0,"(123, 8)"
12309,28.0,"(123, 9)"
12310,17.0,"(123, 10)"
12311,16.0,"(123, 11)"
12312,20.0,"(123, 12)"
12313,7.0,"(123, 13)"
12314,18.0,"(123, 14)"
12315,26.0,"(123, 15)"
12316,9.223372036854776e+18,"(123, 16)"
12317,1.0,"(123, 17)"
12318,21.0,"(123, 18)"
12319,23.0,"(123, 19)"
12320,24.0,"(123, 20)"
12321,19.0,"(123, 21)"
12322,12.0,"(123, 22)"
12323,4.0,"(123, 23)"
12324,14.0,"(123, 24)"
12325,0.0,"(123, 25)"
12326,18.0,"(123, 26)"
12327,1.0,"(123, 27)"
12328,6.0,"(123, 28)"
12329,19.0,"(123, 29)"
12330,12.0,"(123, 30)"
12331,6.0,"(123, 31)"
12332,12.0,"(123, 32)"
12333,15.0,"(123, 33)"
12334,16.0,"(123, 34)"
12335,5.0,"(123, 35)"
12336,11.0,"(123, 36)"
12337,7.0,"(123, 37)"
12338,19.0,"(123, 38)"
12339,22.0,"(123, 39)"
12340,7.0,"(123, 40)"
12341,18.0,"(123, 41)"
12342,13.0,"(123, 42)"
12343,2.0,"(123, 43)"
12344,9.223372036854776e+18,"(123, 44)"
12345,11.0,"(123, 45)"
12346,25.0,"(123, 46)"
12347,9.0,"(123, 47)"
12348,3.0,"(123, 48)"
12349,10.0,"(123, 49)"
12350,0.0,"(123, 50)"
12351,23.0,"(123, 51)"
12352,1.0,"(123, 52)"
12353,6.0,"(123, 53)"
12354,1.0,"(123, 54)"
12355,24.0,"(123, 55)"
12356,11.0,"(123, 56)"
12357,19.0,"(123, 57)"
12358,13.0,"(123, 58)"
12359,9.0,"(123, 59)"
12360,24.0,"(123, 60)"
12361,8.0,"(123, 61)"
12362,13.0,"(123, 62)"
12363,1.0,"(123, 63)"
12364,6.0,"(123, 64)"
12365,19.0,"(123, 65)"
12366,3.0,"(123, 66)"
12367,7.0,"(123, 67)"
12368,5.0,"(123, 68)"
12369,7.0,"(123, 69)"
12370,19.0,"(123, 70)"
12371,11.0,"(123, 71)"
12372,28.0,"(123, 72)"
12373,4.0,"(123, 73)"
12374,11.0,"(123, 74)"
12375,12.0,"(123, 75)"
12376,19.0,"(123, 76)"
12377,12.0,"(123, 77)"
12378,3.0,"(123, 78)"
12379,0.0,"(123, 79)"
12380,4.0,"(123, 80)"
12381,3.0,"(123, 81)"
12382,16.0,"(123, 82)"
12383,17.0,"(123, 83)"
12384,4.0,"(123, 84)"
12385,3.0,"(123, 85)"
12386,23.0,"(123, 86)"
12387,9.0,"(123, 87)"
12388,11.0,"(123, 88)"
12389,23.0,"(123, 89)"
12390,16.0,"(123, 90)"
12391,17.0,"(123, 91)"
12392,14.0,"(123, 92)"
12393,24.0,"(123, 93)"
12394,4.0,"(123, 94)"
12395,11.0,"(123, 95)"
12396,11.0,"(123, 96)"
12397,10.0,"(123, 97)"
12398,20.0,"(123, 98)"
12399,15.0,"(123, 99)"
12400,2.0,"(124, 0)"
12401,1.0,"(124, 1)"
12402,18.0,"(124, 2)"
12403,0.0,"(124, 3)"
12404,1.0,"(124, 4)"
12405,19.0,"(124, 5)"
12406,19.0,"(124, 6)"
12407,18.0,"(124, 7)"
12408,25.0,"(124, 8)"
12409,2.0,"(124, 9)"
12410,20.0,"(124, 10)"
12411,13.0,"(124, 11)"
12412,6.0,"(124, 12)"
12413,23.0,"(124, 13)"
12414,10.0,"(124, 14)"
12415,4.0,"(124, 15)"
12416,8.0,"(124, 16)"
12417,1.0,"(124, 17)"
12418,8.0,"(124, 18)"
12419,17.0,"(124, 19)"
12420,3.0,"(124, 20)"
12421,7.0,"(124, 21)"
12422,4.0,"(124, 22)"
12423,1.0,"(124, 23)"
12424,17.0,"(124, 24)"
12425,17.0,"(124, 25)"
12426,1.0,"(124, 26)"
12427,22.0,"(124, 27)"
12428,1.0,"(124, 28)"
12429,19.0,"(124, 29)"
12430,19.0,"(124, 30)"
12431,21.0,"(124, 31)"
12432,7.0,"(124, 32)"
12433,2.0,"(124, 33)"
12434,0.0,"(124, 34)"
12435,11.0,"(124, 35)"
12436,9.223372036854776e+18,"(124, 36)"
12437,22.0,"(124, 37)"
12438,2.0,"(124, 38)"
12439,10.0,"(124, 39)"
12440,19.0,"(124, 40)"
12441,2.0,"(124, 41)"
12442,2.0,"(124, 42)"
12443,4.0,"(124, 43)"
12444,22.0,"(124, 44)"
12445,11.0,"(124, 45)"
12446,18.0,"(124, 46)"
12447,24.0,"(124, 47)"
12448,18.0,"(124, 48)"
12449,2.0,"(124, 49)"
12450,24.0,"(124, 50)"
12451,7.0,"(124, 51)"
12452,13.0,"(124, 52)"
12453,17.0,"(124, 53)"
12454,19.0,"(124, 54)"
12455,9.223372036854776e+18,"(124, 55)"
12456,3.0,"(124, 56)"
12457,19.0,"(124, 57)"
12458,18.0,"(124, 58)"
12459,4.0,"(124, 59)"
12460,24.0,"(124, 60)"
12461,1.0,"(124, 61)"
12462,20.0,"(124, 62)"
12463,6.0,"(124, 63)"
12464,10.0,"(124, 64)"
12465,16.0,"(124, 65)"
12466,13.0,"(124, 66)"
12467,14.0,"(124, 67)"
12468,18.0,"(124, 68)"
12469,11.0,"(124, 69)"
12470,12.0,"(124, 70)"
12471,4.0,"(124, 71)"
12472,19.0,"(124, 72)"
12473,18.0,"(124, 73)"
12474,4.0,"(124, 74)"
12475,18.0,"(124, 75)"
12476,15.0,"(124, 76)"
12477,1.0,"(124, 77)"
12478,18.0,"(124, 78)"
12479,12.0,"(124, 79)"
12480,21.0,"(124, 80)"
12481,10.0,"(124, 81)"
12482,2.0,"(124, 82)"
12483,8.0,"(124, 83)"
12484,23.0,"(124, 84)"
12485,2.0,"(124, 85)"
12486,21.0,"(124, 86)"
12487,13.0,"(124, 87)"
12488,18.0,"(124, 88)"
12489,15.0,"(124, 89)"
12490,7.0,"(124, 90)"
12491,21.0,"(124, 91)"
12492,17.0,"(124, 92)"
12493,19.0,"(124, 93)"
12494,10.0,"(124, 94)"
12495,10.0,"(124, 95)"
12496,16.0,"(124, 96)"
12497,3.0,"(124, 97)"
12498,17.0,"(124, 98)"
12499,9.223372036854776e+18,"(124, 99)"
12500,18.0,"(125, 0)"
12501,6.0,"(125, 1)"
12502,17.0,"(125, 2)"
12503,2.0,"(125, 3)"
12504,1.0,"(125, 4)"
12505,9.223372036854776e+18,"(125, 5)"
12506,9.223372036854776e+18,"(125, 6)"
12507,9.0,"(125, 7)"
12508,1.0,"(125, 8)"
12509,24.0,"(125, 9)"
12510,18.0,"(125, 10)"
12511,23.0,"(125, 11)"
12512,16.0,"(125, 12)"
12513,9.0,"(125, 13)"
12514,10.0,"(125, 14)"
12515,9.0,"(125, 15)"
12516,1.0,"(125, 16)"
12517,22.0,"(125, 17)"
12518,18.0,"(125, 18)"
12519,9.223372036854776e+18,"(125, 19)"
12520,19.0,"(125, 20)"
12521,2.0,"(125, 21)"
12522,2.0,"(125, 22)"
12523,24.0,"(125, 23)"
12524,17.0,"(125, 24)"
12525,16.0,"(125, 25)"
12526,20.0,"(125, 26)"
12527,2.0,"(125, 27)"
12528,16.0,"(125, 28)"
12529,1.0,"(125, 29)"
12530,16.0,"(125, 30)"
12531,10.0,"(125, 31)"
12532,11.0,"(125, 32)"
12533,9.223372036854776e+18,"(125, 33)"
12534,18.0,"(125, 34)"
12535,13.0,"(125, 35)"
12536,20.0,"(125, 36)"
12537,14.0,"(125, 37)"
12538,16.0,"(125, 38)"
12539,18.0,"(125, 39)"
12540,7.0,"(125, 40)"
12541,13.0,"(125, 41)"
12542,9.0,"(125, 42)"
12543,7.0,"(125, 43)"
12544,5.0,"(125, 44)"
12545,22.0,"(125, 45)"
12546,22.0,"(125, 46)"
12547,11.0,"(125, 47)"
12548,2.0,"(125, 48)"
12549,21.0,"(125, 49)"
12550,9.0,"(125, 50)"
12551,15.0,"(125, 51)"
12552,5.0,"(125, 52)"
12553,22.0,"(125, 53)"
12554,19.0,"(125, 54)"
12555,5.0,"(125, 55)"
12556,15.0,"(125, 56)"
12557,16.0,"(125, 57)"
12558,16.0,"(125, 58)"
12559,20.0,"(125, 59)"
12560,16.0,"(125, 60)"
12561,20.0,"(125, 61)"
12562,6.0,"(125, 62)"
12563,24.0,"(125, 63)"
12564,19.0,"(125, 64)"
12565,4.0,"(125, 65)"
12566,15.0,"(125, 66)"
12567,1.0,"(125, 67)"
12568,21.0,"(125, 68)"
12569,14.0,"(125, 69)"
12570,5.0,"(125, 70)"
12571,3.0,"(125, 71)"
12572,20.0,"(125, 72)"
12573,1.0,"(125, 73)"
12574,6.0,"(125, 74)"
12575,14.0,"(125, 75)"
12576,17.0,"(125, 76)"
12577,15.0,"(125, 77)"
12578,28.0,"(125, 78)"
12579,12.0,"(125, 79)"
12580,19.0,"(125, 80)"
12581,13.0,"(125, 81)"
12582,17.0,"(125, 82)"
12583,10.0,"(125, 83)"
12584,12.0,"(125, 84)"
12585,0.0,"(125, 85)"
12586,15.0,"(125, 86)"
12587,7.0,"(125, 87)"
12588,11.0,"(125, 88)"
12589,16.0,"(125, 89)"
12590,11.0,"(125, 90)"
12591,15.0,"(125, 91)"
12592,12.0,"(125, 92)"
12593,2.0,"(125, 93)"
12594,7.0,"(125, 94)"
12595,16.0,"(125, 95)"
12596,1.0,"(125, 96)"
12597,13.0,"(125, 97)"
12598,11.0,"(125, 98)"
12599,6.0,"(125, 99)"
12600,17.0,"(126, 0)"
12601,14.0,"(126, 1)"
12602,3.0,"(126, 2)"
12603,0.0,"(126, 3)"
12604,3.0,"(126, 4)"
12605,3.0,"(126, 5)"
12606,4.0,"(126, 6)"
12607,7.0,"(126, 7)"
12608,20.0,"(126, 8)"
12609,14.0,"(126, 9)"
12610,8.0,"(126, 10)"
12611,2.0,"(126, 11)"
12612,11.0,"(126, 12)"
12613,22.0,"(126, 13)"
12614,21.0,"(126, 14)"
12615,25.0,"(126, 15)"
12616,9.223372036854776e+18,"(126, 16)"
12617,16.0,"(126, 17)"
12618,18.0,"(126, 18)"
12619,22.0,"(126, 19)"
12620,7.0,"(126, 20)"
12621,19.0,"(126, 21)"
12622,3.0,"(126, 22)"
12623,18.0,"(126, 23)"
12624,0.0,"(126, 24)"
12625,15.0,"(126, 25)"
12626,9.0,"(126, 26)"
12627,1.0,"(126, 27)"
12628,4.0,"(126, 28)"
12629,6.0,"(126, 29)"
12630,19.0,"(126, 30)"
12631,23.0,"(126, 31)"
12632,22.0,"(126, 32)"
12633,9.0,"(126, 33)"
12634,10.0,"(126, 34)"
12635,16.0,"(126, 35)"
12636,16.0,"(126, 36)"
12637,10.0,"(126, 37)"
12638,9.223372036854776e+18,"(126, 38)"
12639,16.0,"(126, 39)"
12640,1.0,"(126, 40)"
12641,5.0,"(126, 41)"
12642,21.0,"(126, 42)"
12643,6.0,"(126, 43)"
12644,5.0,"(126, 44)"
12645,2.0,"(126, 45)"
12646,8.0,"(126, 46)"
12647,18.0,"(126, 47)"
12648,15.0,"(126, 48)"
12649,12.0,"(126, 49)"
12650,16.0,"(126, 50)"
12651,3.0,"(126, 51)"
12652,15.0,"(126, 52)"
12653,14.0,"(126, 53)"
12654,21.0,"(126, 54)"
12655,20.0,"(126, 55)"
12656,5.0,"(126, 56)"
12657,15.0,"(126, 57)"
12658,9.0,"(126, 58)"
12659,15.0,"(126, 59)"
12660,19.0,"(126, 60)"
12661,10.0,"(126, 61)"
12662,12.0,"(126, 62)"
12663,22.0,"(126, 63)"
12664,7.0,"(126, 64)"
12665,18.0,"(126, 65)"
12666,19.0,"(126, 66)"
12667,8.0,"(126, 67)"
12668,1.0,"(126, 68)"
12669,21.0,"(126, 69)"
12670,18.0,"(126, 70)"
12671,21.0,"(126, 71)"
12672,21.0,"(126, 72)"
12673,8.0,"(126, 73)"
12674,18.0,"(126, 74)"
12675,17.0,"(126, 75)"
12676,20.0,"(126, 76)"
12677,2.0,"(126, 77)"
12678,18.0,"(126, 78)"
12679,10.0,"(126, 79)"
12680,3.0,"(126, 80)"
12681,12.0,"(126, 81)"
12682,21.0,"(126, 82)"
12683,10.0,"(126, 83)"
12684,21.0,"(126, 84)"
12685,14.0,"(126, 85)"
12686,18.0,"(126, 86)"
12687,7.0,"(126, 87)"
12688,11.0,"(126, 88)"
12689,9.0,"(126, 89)"
12690,13.0,"(126, 90)"
12691,22.0,"(126, 91)"
12692,0.0,"(126, 92)"
12693,0.0,"(126, 93)"
12694,9.223372036854776e+18,"(126, 94)"
12695,12.0,"(126, 95)"
12696,14.0,"(126, 96)"
12697,4.0,"(126, 97)"
12698,12.0,"(126, 98)"
12699,9.0,"(126, 99)"
12700,5.0,"(127, 0)"
12701,19.0,"(127, 1)"
12702,21.0,"(127, 2)"
12703,2.0,"(127, 3)"
12704,9.223372036854776e+18,"(127, 4)"
12705,8.0,"(127, 5)"
12706,6.0,"(127, 6)"
12707,14.0,"(127, 7)"
12708,0.0,"(127, 8)"
12709,8.0,"(127, 9)"
12710,11.0,"(127, 10)"
12711,0.0,"(127, 11)"
12712,15.0,"(127, 12)"
12713,22.0,"(127, 13)"
12714,12.0,"(127, 14)"
12715,9.0,"(127, 15)"
12716,3.0,"(127, 16)"
12717,21.0,"(127, 17)"
12718,10.0,"(127, 18)"
12719,6.0,"(127, 19)"
12720,8.0,"(127, 20)"
12721,9.0,"(127, 21)"
12722,3.0,"(127, 22)"
12723,19.0,"(127, 23)"
12724,3.0,"(127, 24)"
12725,19.0,"(127, 25)"
12726,12.0,"(127, 26)"
12727,11.0,"(127, 27)"
12728,10.0,"(127, 28)"
12729,10.0,"(127, 29)"
12730,7.0,"(127, 30)"
12731,18.0,"(127, 31)"
12732,1.0,"(127, 32)"
12733,15.0,"(127, 33)"
12734,10.0,"(127, 34)"
12735,1.0,"(127, 35)"
12736,25.0,"(127, 36)"
12737,22.0,"(127, 37)"
12738,0.0,"(127, 38)"
12739,2.0,"(127, 39)"
12740,25.0,"(127, 40)"
12741,10.0,"(127, 41)"
12742,1.0,"(127, 42)"
12743,21.0,"(127, 43)"
12744,25.0,"(127, 44)"
12745,19.0,"(127, 45)"
12746,6.0,"(127, 46)"
12747,2.0,"(127, 47)"
12748,9.223372036854776e+18,"(127, 48)"
12749,12.0,"(127, 49)"
12750,6.0,"(127, 50)"
12751,19.0,"(127, 51)"
12752,10.0,"(127, 52)"
12753,15.0,"(127, 53)"
12754,12.0,"(127, 54)"
12755,9.0,"(127, 55)"
12756,8.0,"(127, 56)"
12757,4.0,"(127, 57)"
12758,12.0,"(127, 58)"
12759,13.0,"(127, 59)"
12760,12.0,"(127, 60)"
12761,9.223372036854776e+18,"(127, 61)"
12762,5.0,"(127, 62)"
12763,0.0,"(127, 63)"
12764,10.0,"(127, 64)"
12765,4.0,"(127, 65)"
12766,5.0,"(127, 66)"
12767,4.0,"(127, 67)"
12768,18.0,"(127, 68)"
12769,8.0,"(127, 69)"
12770,9.0,"(127, 70)"
12771,12.0,"(127, 71)"
12772,0.0,"(127, 72)"
12773,10.0,"(127, 73)"
12774,13.0,"(127, 74)"
12775,10.0,"(127, 75)"
12776,16.0,"(127, 76)"
12777,17.0,"(127, 77)"
12778,9.223372036854776e+18,"(127, 78)"
12779,9.0,"(127, 79)"
12780,11.0,"(127, 80)"
12781,14.0,"(127, 81)"
12782,18.0,"(127, 82)"
12783,10.0,"(127, 83)"
12784,1.0,"(127, 84)"
12785,20.0,"(127, 85)"
12786,13.0,"(127, 86)"
12787,24.0,"(127, 87)"
12788,7.0,"(127, 88)"
12789,17.0,"(127, 89)"
12790,11.0,"(127, 90)"
12791,2.0,"(127, 91)"
12792,11.0,"(127, 92)"
12793,6.0,"(127, 93)"
12794,11.0,"(127, 94)"
12795,20.0,"(127, 95)"
12796,8.0,"(127, 96)"
12797,3.0,"(127, 97)"
12798,14.0,"(127, 98)"
12799,2.0,"(127, 99)"
12800,9.0,"(128, 0)"
12801,4.0,"(128, 1)"
12802,19.0,"(128, 2)"
12803,13.0,"(128, 3)"
12804,8.0,"(128, 4)"
12805,7.0,"(128, 5)"
12806,5.0,"(128, 6)"
12807,21.0,"(128, 7)"
12808,22.0,"(128, 8)"
12809,12.0,"(128, 9)"
12810,19.0,"(128, 10)"
12811,12.0,"(128, 11)"
12812,18.0,"(128, 12)"
12813,24.0,"(128, 13)"
12814,14.0,"(128, 14)"
12815,23.0,"(128, 15)"
12816,9.0,"(128, 16)"
12817,13.0,"(128, 17)"
12818,16.0,"(128, 18)"
12819,21.0,"(128, 19)"
12820,15.0,"(128, 20)"
12821,23.0,"(128, 21)"
12822,7.0,"(128, 22)"
12823,14.0,"(128, 23)"
12824,0.0,"(128, 24)"
12825,2.0,"(128, 25)"
12826,20.0,"(128, 26)"
12827,24.0,"(128, 27)"
12828,18.0,"(128, 28)"
12829,9.0,"(128, 29)"
12830,0.0,"(128, 30)"
12831,28.0,"(128, 31)"
12832,11.0,"(128, 32)"
12833,7.0,"(128, 33)"
12834,0.0,"(128, 34)"
12835,11.0,"(128, 35)"
12836,4.0,"(128, 36)"
12837,18.0,"(128, 37)"
12838,6.0,"(128, 38)"
12839,15.0,"(128, 39)"
12840,14.0,"(128, 40)"
12841,15.0,"(128, 41)"
12842,3.0,"(128, 42)"
12843,8.0,"(128, 43)"
12844,5.0,"(128, 44)"
12845,0.0,"(128, 45)"
12846,13.0,"(128, 46)"
12847,10.0,"(128, 47)"
12848,21.0,"(128, 48)"
12849,7.0,"(128, 49)"
12850,12.0,"(128, 50)"
12851,3.0,"(128, 51)"
12852,19.0,"(128, 52)"
12853,21.0,"(128, 53)"
12854,14.0,"(128, 54)"
12855,9.0,"(128, 55)"
12856,23.0,"(128, 56)"
12857,9.223372036854776e+18,"(128, 57)"
12858,8.0,"(128, 58)"
12859,19.0,"(128, 59)"
12860,3.0,"(128, 60)"
12861,2.0,"(128, 61)"
12862,10.0,"(128, 62)"
12863,23.0,"(128, 63)"
12864,12.0,"(128, 64)"
12865,19.0,"(128, 65)"
12866,10.0,"(128, 66)"
12867,17.0,"(128, 67)"
12868,2.0,"(128, 68)"
12869,17.0,"(128, 69)"
12870,20.0,"(128, 70)"
12871,5.0,"(128, 71)"
12872,22.0,"(128, 72)"
12873,14.0,"(128, 73)"
12874,19.0,"(128, 74)"
12875,19.0,"(128, 75)"
12876,7.0,"(128, 76)"
12877,21.0,"(128, 77)"
12878,21.0,"(128, 78)"
12879,13.0,"(128, 79)"
12880,14.0,"(128, 80)"
12881,22.0,"(128, 81)"
12882,19.0,"(128, 82)"
12883,15.0,"(128, 83)"
12884,7.0,"(128, 84)"
12885,19.0,"(128, 85)"
12886,19.0,"(128, 86)"
12887,4.0,"(128, 87)"
12888,2.0,"(128, 88)"
12889,1.0,"(128, 89)"
12890,5.0,"(128, 90)"
12891,1.0,"(128, 91)"
12892,6.0,"(128, 92)"
12893,22.0,"(128, 93)"
12894,18.0,"(128, 94)"
12895,6.0,"(128, 95)"
12896,17.0,"(128, 96)"
12897,24.0,"(128, 97)"
12898,11.0,"(128, 98)"
12899,12.0,"(128, 99)"
12900,20.0,"(129, 0)"
12901,24.0,"(129, 1)"
12902,7.0,"(129, 2)"
12903,13.0,"(129, 3)"
12904,2.0,"(129, 4)"
12905,2.0,"(129, 5)"
12906,19.0,"(129, 6)"
12907,10.0,"(129, 7)"
12908,7.0,"(129, 8)"
12909,4.0,"(129, 9)"
12910,3.0,"(129, 10)"
12911,4.0,"(129, 11)"
12912,24.0,"(129, 12)"
12913,9.0,"(129, 13)"
12914,2.0,"(129, 14)"
12915,2.0,"(129, 15)"
12916,19.0,"(129, 16)"
12917,4.0,"(129, 17)"
12918,7.0,"(129, 18)"
12919,23.0,"(129, 19)"
12920,8.0,"(129, 20)"
12921,23.0,"(129, 21)"
12922,20.0,"(129, 22)"
12923,17.0,"(129, 23)"
12924,23.0,"(129, 24)"
12925,3.0,"(129, 25)"
12926,7.0,"(129, 26)"
12927,11.0,"(129, 27)"
12928,14.0,"(129, 28)"
12929,14.0,"(129, 29)"
12930,7.0,"(129, 30)"
12931,5.0,"(129, 31)"
12932,16.0,"(129, 32)"
12933,6.0,"(129, 33)"
12934,11.0,"(129, 34)"
12935,23.0,"(129, 35)"
12936,22.0,"(129, 36)"
12937,9.0,"(129, 37)"
12938,3.0,"(129, 38)"
12939,9.0,"(129, 39)"
12940,18.0,"(129, 40)"
12941,16.0,"(129, 41)"
12942,1.0,"(129, 42)"
12943,5.0,"(129, 43)"
12944,6.0,"(129, 44)"
12945,16.0,"(129, 45)"
12946,0.0,"(129, 46)"
12947,20.0,"(129, 47)"
12948,10.0,"(129, 48)"
12949,16.0,"(129, 49)"
12950,19.0,"(129, 50)"
12951,0.0,"(129, 51)"
12952,19.0,"(129, 52)"
12953,9.0,"(129, 53)"
12954,20.0,"(129, 54)"
12955,3.0,"(129, 55)"
12956,8.0,"(129, 56)"
12957,19.0,"(129, 57)"
12958,14.0,"(129, 58)"
12959,10.0,"(129, 59)"
12960,9.0,"(129, 60)"
12961,0.0,"(129, 61)"
12962,16.0,"(129, 62)"
12963,25.0,"(129, 63)"
12964,4.0,"(129, 64)"
12965,9.0,"(129, 65)"
12966,22.0,"(129, 66)"
12967,0.0,"(129, 67)"
12968,14.0,"(129, 68)"
12969,12.0,"(129, 69)"
12970,4.0,"(129, 70)"
12971,19.0,"(129, 71)"
12972,20.0,"(129, 72)"
12973,8.0,"(129, 73)"
12974,24.0,"(129, 74)"
12975,2.0,"(129, 75)"
12976,21.0,"(129, 76)"
12977,23.0,"(129, 77)"
12978,9.223372036854776e+18,"(129, 78)"
12979,10.0,"(129, 79)"
12980,22.0,"(129, 80)"
12981,17.0,"(129, 81)"
12982,11.0,"(129, 82)"
12983,17.0,"(129, 83)"
12984,9.0,"(129, 84)"
12985,12.0,"(129, 85)"
12986,2.0,"(129, 86)"
12987,8.0,"(129, 87)"
12988,1.0,"(129, 88)"
12989,20.0,"(129, 89)"
12990,11.0,"(129, 90)"
12991,13.0,"(129, 91)"
12992,11.0,"(129, 92)"
12993,13.0,"(129, 93)"
12994,16.0,"(129, 94)"
12995,3.0,"(129, 95)"
12996,11.0,"(129, 96)"
12997,13.0,"(129, 97)"
12998,22.0,"(129, 98)"
12999,6.0,"(129, 99)"
13000,12.0,"(130, 0)"
13001,24.0,"(130, 1)"
13002,22.0,"(130, 2)"
13003,13.0,"(130, 3)"
13004,3.0,"(130, 4)"
13005,2.0,"(130, 5)"
13006,7.0,"(130, 6)"
13007,15.0,"(130, 7)"
13008,2.0,"(130, 8)"
13009,23.0,"(130, 9)"
13010,12.0,"(130, 10)"
13011,5.0,"(130, 11)"
13012,10.0,"(130, 12)"
13013,22.0,"(130, 13)"
13014,8.0,"(130, 14)"
13015,18.0,"(130, 15)"
13016,8.0,"(130, 16)"
13017,17.0,"(130, 17)"
13018,5.0,"(130, 18)"
13019,18.0,"(130, 19)"
13020,6.0,"(130, 20)"
13021,9.0,"(130, 21)"
13022,1.0,"(130, 22)"
13023,14.0,"(130, 23)"
13024,18.0,"(130, 24)"
13025,20.0,"(130, 25)"
13026,2.0,"(130, 26)"
13027,15.0,"(130, 27)"
13028,15.0,"(130, 28)"
13029,2.0,"(130, 29)"
13030,25.0,"(130, 30)"
13031,10.0,"(130, 31)"
13032,22.0,"(130, 32)"
13033,16.0,"(130, 33)"
13034,9.0,"(130, 34)"
13035,9.223372036854776e+18,"(130, 35)"
13036,2.0,"(130, 36)"
13037,17.0,"(130, 37)"
13038,2.0,"(130, 38)"
13039,9.0,"(130, 39)"
13040,5.0,"(130, 40)"
13041,5.0,"(130, 41)"
13042,1.0,"(130, 42)"
13043,1.0,"(130, 43)"
13044,24.0,"(130, 44)"
13045,5.0,"(130, 45)"
13046,6.0,"(130, 46)"
13047,9.223372036854776e+18,"(130, 47)"
13048,20.0,"(130, 48)"
13049,5.0,"(130, 49)"
13050,23.0,"(130, 50)"
13051,22.0,"(130, 51)"
13052,19.0,"(130, 52)"
13053,20.0,"(130, 53)"
13054,17.0,"(130, 54)"
13055,1.0,"(130, 55)"
13056,15.0,"(130, 56)"
13057,11.0,"(130, 57)"
13058,9.223372036854776e+18,"(130, 58)"
13059,17.0,"(130, 59)"
13060,21.0,"(130, 60)"
13061,22.0,"(130, 61)"
13062,14.0,"(130, 62)"
13063,11.0,"(130, 63)"
13064,19.0,"(130, 64)"
13065,9.0,"(130, 65)"
13066,0.0,"(130, 66)"
13067,9.223372036854776e+18,"(130, 67)"
13068,28.0,"(130, 68)"
13069,4.0,"(130, 69)"
13070,7.0,"(130, 70)"
13071,19.0,"(130, 71)"
13072,6.0,"(130, 72)"
13073,17.0,"(130, 73)"
13074,7.0,"(130, 74)"
13075,1.0,"(130, 75)"
13076,6.0,"(130, 76)"
13077,9.0,"(130, 77)"
13078,20.0,"(130, 78)"
13079,25.0,"(130, 79)"
13080,21.0,"(130, 80)"
13081,19.0,"(130, 81)"
13082,1.0,"(130, 82)"
13083,16.0,"(130, 83)"
13084,14.0,"(130, 84)"
13085,12.0,"(130, 85)"
13086,5.0,"(130, 86)"
13087,9.0,"(130, 87)"
13088,9.0,"(130, 88)"
13089,10.0,"(130, 89)"
13090,0.0,"(130, 90)"
13091,12.0,"(130, 91)"
13092,0.0,"(130, 92)"
13093,15.0,"(130, 93)"
13094,16.0,"(130, 94)"
13095,8.0,"(130, 95)"
13096,24.0,"(130, 96)"
13097,24.0,"(130, 97)"
13098,16.0,"(130, 98)"
13099,5.0,"(130, 99)"
13100,19.0,"(131, 0)"
13101,3.0,"(131, 1)"
13102,5.0,"(131, 2)"
13103,16.0,"(131, 3)"
13104,20.0,"(131, 4)"
13105,23.0,"(131, 5)"
13106,5.0,"(131, 6)"
13107,2.0,"(131, 7)"
